Cited,Citing
04882288,06707561
04882288,06771376
04882288,06791690
04882288,06867869
04882288,06870630
04882288,06951715
04882288,07023544
04882288,07064844
04882288,07070987
04882288,07091049
04882288,07094595
04882288,07101660
04882288,07118710
04882288,07118855
04882288,07142296
04882288,07148964
04882288,07153702
04882288,07158230
04882288,07164533
04882288,07169550
04882288,07170599
04882288,07175980
04882288,07198939
04882288,07202076
04882288,07214530
04882288,07217574
04882288,07223368
04882288,07223534
04882288,07264973
04882288,07292336
04882288,07298477
04882288,07300798
04882288,07300803
04882288,07301628
04882288,07312090
04882288,07327454
04882288,07349158
04882288,07371562
04882288,07422891
04882288,07429492
04882288,07435385
04882288,07485453
04882288,07575939
04882288,07602952
04882288,07611836
04882288,07615339
04882288,07623624
04882288,07659983
04882288,07695979
04882288,07700348
04882288,07718440
04882288,07771922
04882288,07820106
04882288,07843567
04882288,07872804
04882288,07875434
04882288,07901630
04882288,07923239
04882288,07923260
04882288,07927789
04882288,07927822
04882288,07935520
04882288,08049893
04882288,08101423
04882288,08111401
04882288,08202735
04882288,08247240
04882288,08257936
04882288,08283156
04882288,08293542
04882288,08298780
04882288,08372592
04882288,08514391
04882288,08551716
04882288,08580578
04882288,08841119
04882288,09134307
04882288,09778267
04882288,10101321
04882423,07799556
04882423,08178344
04882423,10206998
04883641,06623955
04883641,08043845
04883641,08071362
04883641,08173388
04883641,08173389
04883641,08283133
04883641,08969029
04883641,08980622
04883641,09675722
04883641,09701996
04883641,09717812
04883642,06878345
04883642,06977145
04883642,07378270
04883642,07404930
04883642,07504252
04883642,07514263
04883642,07731901
04883642,07850916
04883642,08080411
04883642,08158434
04883642,08241572
04883642,08460879
04883642,09068155
04883642,09084995
04883642,09696252
04883642,09765291
04883642,09809838
04883642,09932626
04883642,09963666
04883642,10132794
04883750,06369195
04883750,06401267
04883750,06403319
04883750,06468742
04883750,06495676
04883750,06506594
04883750,06635452
04883750,06852487
04883750,06977153
04883750,07083917
04883750,07132519
04883750,07338763
04883750,07455965
04883750,07582420
04883750,07582421
04883750,07611869
04883750,07615342
04883750,07700323
04883750,07879579
04883750,07888009
04883750,07892746
04883750,07892747
04883750,07893233
04883750,07906285
04883750,07910304
04883750,07914981
04883750,07955794
04883750,07960104
04883750,07960119
04883750,07993830
04883750,08003354
04883750,08076063
04883750,08105771
04883750,08133719
04883750,08206917
04883750,08222023
04883750,08236493
04883750,08278039
04883750,08288103
04883750,08288521
04883750,08293467
04883750,08383343
04883750,08415330
04883750,08440397
04883750,08445194
04883750,08445196
04883750,08445197
04883750,08486623
04883750,08492085
04883750,08528589
04883750,08563246
04883750,08609335
04883750,08624016
04883750,08638509
04883750,08652782
04883750,08669240
04883750,08703928
04883750,08722326
04883750,08771957
04883750,08772017
04883750,08785127
04883750,08906626
04883750,08921040
04883750,09057107
04883750,09080204
04883750,09163283
04883750,09206477
04883750,09212399
04883750,09228229
04883750,09234241
04883750,09238834
04883750,09340834
04883750,09365897
04883750,09382585
04883750,09399795
04883750,09416416
04883750,09476054
04883750,09481912
04883750,09487823
04883750,09488823
04883750,09551026
04883750,09562897
04883750,09637784
04883750,09637785
04883750,09650673
04883750,09683255
04883750,09683256
04883750,09725759
04883750,09850536
04883750,09857303
04883750,09895692
04883750,09914974
04883750,09944984
04883750,09976136
04883750,10017815
04883750,10052605
04883750,10087439
04883750,10131938
04884886,06919009
04884886,07045049
04884886,07225082
04884886,07595864
04884886,09851291
04885250,06416714
04885250,06416960
04885250,06458547
04885250,06558902
04885250,06596257
04885250,06649356
04885250,06649357
04885250,07629016
04885250,09977019
04885253,06352837
04885253,06566090
04885253,07091042
04885253,07247482
04885253,08173388
04885253,08802392
04885253,08840837
04885253,08969029
04885253,08980622
04885253,09279141
04885253,09322046
04885253,09540677
04885253,09701996
04885253,09717812
04885253,10047334
04886360,06744038
04886360,06778724
04886360,06784420
04886360,06815664
04886360,06833542
04886360,07068874
04886741,06383749
04886741,06440667
04886741,06544739
04886741,06551784
04886741,06566495
04886741,06610482
04886741,06630308
04886741,06646243
04886741,06696246
04886741,06849462
04886741,06864101
04886741,06943034
04886741,07691330
04886741,08221970
04886741,08440397
04886741,08722326
04886741,09297035
04886741,09476054
04886741,09944984
04886742,08507259
04886742,09874499
04886744,07776529
04886744,08470529
04886744,08722342
04886744,09040561
04886744,09403985
04886744,10005908
04886761,06803205
04886761,06953676
04886761,06967074
04886761,07001740
04886761,07351575
04886761,07371563
04886761,07439056
04886761,07494770
04886761,08585971
04886836,06884628
04886836,07316845
04888274,06335164
04888274,06448017
04888274,06489455
04888274,06740745
04888274,07468244
04888274,09121060
04888274,09121062
04888274,09127314
04888274,09133511
04888274,09388463
04888274,09388464
04888274,09410199
04888274,09410200
04888274,09528151
04888274,09593373
04888274,09605310
04889606,07960184
04889606,08173002
04889606,08268149
04889606,08394250
04889606,08419916
04889606,08608930
04889606,09657338
04889606,09709528
04889798,07439016
04889798,07645571
04889798,07829691
04889798,08288520
04889798,08383337
04889798,08389219
04889798,08557973
04889798,08735564
04889798,09410146
04889798,09797000
04889798,09885092
04889798,10189023
04889816,06818455
04889816,07651841
04889816,07781172
04890623,07015011
04890623,08560086
04890623,09037264
04890623,09265428
04890623,09510777
04890623,09597018
04890623,09687297
04890623,10219861
04891208,06352716
04891313,06379909
04891313,06656744
04891313,06767714
04891313,06861212
04891313,06939681
04891313,07045342
04891313,07790366
04891313,08323903
04891319,06426210
04891319,06509146
04891319,06818455
04891319,06927851
04891319,07049151
04891319,07175897
04891319,07589184
04891319,08097434
04891319,08283165
04891319,08389234
04891319,08519125
04891319,08753890
04891319,08900856
04891319,08951719
04891319,09078426
04891319,09267167
04891319,09376709
04891319,09410185
04891319,09637513
04891319,09845489
04891319,09902989
04891319,09999217
04891319,10160997
04891321,06383820
04891321,06447729
04891321,06448092
04891321,06673533
04891321,08309369
04891321,08647889
04891321,09435794
04891321,09568431
04891321,10119964
04892409,06597450
04892409,06730520
04892409,06825042
04892409,06825921
04892409,09696328
04892538,07396809
04892538,07662924
04892538,07705195
04892538,07745216
04892538,07879323
04892538,07887799
04892538,08211428
04892538,08663633
04892538,09999859
04892813,08691939
04892830,07867752
04892830,08262991
04893886,06734436
04893886,06744038
04893886,06778724
04893886,06784420
04893886,06815664
04893886,06833542
04893886,06991939
04893886,07068874
04893886,07354733
04893886,07442339
04893886,07604983
04893886,07682565
04893886,08105554
04893886,08277753
04893886,08545772
04893886,08685340
04893886,08691164
04893886,08697452
04893886,08906618
04893886,09114409
04893886,09266108
04893886,09428800
04893886,09518299
04893886,10065189
04893886,10227644
04893935,07339671
04894146,06432630
04894146,06582963
04894146,07635572
04894146,07794946
04894146,08012703
04894146,08399383
04894146,08535536
04894146,08637264
04894146,10107797
04894146,10222313
04894326,06780603
04894326,07361336
04894326,08038998
04894328,07005270
04894328,07700727
04894328,08778619
04894343,06377721
04894343,06488829
04894343,06667159
04894343,06692952
04894343,06758961
04894343,06994781
04894343,07033754
04894343,07060431
04894343,07067046
04894343,07201836
04894343,07217356
04894343,07226734
04894343,07244349
04894343,07270730
04894343,07387715
04894343,07403647
04894343,07455971
04894343,07494622
04894343,07501279
04894343,07723029
04894343,07846389
04894343,07968305
04894343,08038964
04894343,08288120
04894343,08318479
04894343,08449825
04894343,08460865
04894343,08481325
04894343,08585971
04894343,08759017
04894343,09145540
04894343,09146221
04894343,09200245
04894343,09340318
04894343,09399795
04894343,09526823
04894343,09588104
04894343,09739699
04894343,09975118
04894343,10190082
04894348,09110075
04894348,09939447
04894348,10078090
04895725,06413550
04895725,06969530
04895725,06974592
04895725,07431986
04895725,08034450
04895725,08968872
04895795,06627226
04895795,07638099
04895795,08685748
04895795,09359649
04895809,06750031
04895809,06821738
04895809,07226753
04895809,07425310
04895809,09039969
04897162,06484046
04897162,06749740
04897162,06881551
04897162,06942518
04897162,07390667
04897162,07407811
04897162,07452457
04897162,07462264
04897162,07488601
04897162,07494816
04897162,07556723
04897162,07569126
04897162,07597793
04897162,07604721
04897162,07645373
04897162,07645421
04897162,07699973
04897162,07718439
04897162,07909984
04897162,07927882
04897162,07955492
04897162,07977112
04897162,08058077
04897162,08083928
04897162,08083993
04897162,08092668
04897162,08114270
04897162,08118992
04897162,08123929
04897162,08136220
04897162,08147674
04897162,08148164
04897162,08206565
04897162,08224413
04897162,08287717
04897162,08293538
04897162,08298828
04897162,08306598
04897162,08391945
04897162,08404100
04897162,08414749
04897162,08425743
04897162,08473021
04897162,08507289
04897162,08524055
04897162,08586373
04897162,08647489
04897162,08663442
04897162,08691075
04897162,08701282
04897162,08728297
04897162,08741590
04897162,08859293
04897162,08871079
04897162,09005527
04897162,09034160
04897162,09213012
04897162,09285335
04897162,09410915
04897162,09410917
04897162,09719956
04897162,09784706
04897162,10067082
04897162,10190150
04897173,06484046
04897173,06565738
04897173,06662439
04897173,06749740
04897173,06767441
04897173,06837976
04897173,06863800
04897173,06867002
04897173,06881551
04897173,06911621
04897173,06942518
04897173,06942770
04897173,07073246
04897173,07250095
04897173,07264139
04897173,07287318
04897173,07386937
04897173,07390667
04897173,07407811
04897173,07431814
04897173,07452457
04897173,07455874
04897173,07462264
04897173,07476827
04897173,07488601
04897173,07494816
04897173,07534583
04897173,07556723
04897173,07569126
04897173,07597793
04897173,07604721
04897173,07604722
04897173,07645373
04897173,07645421
04897173,07718439
04897173,07780827
04897173,07813780
04897173,07879618
04897173,07909984
04897173,07927882
04897173,07977112
04897173,08058077
04897173,08083928
04897173,08083993
04897173,08092668
04897173,08114270
04897173,08118992
04897173,08123929
04897173,08136220
04897173,08148164
04897173,08206565
04897173,08224413
04897173,08287703
04897173,08293538
04897173,08298828
04897173,08306598
04897173,08391945
04897173,08414749
04897173,08425743
04897173,08473021
04897173,08507289
04897173,08551308
04897173,08586373
04897173,08652831
04897173,08663442
04897173,08679853
04897173,08701282
04897173,08728297
04897173,08741590
04897173,08828203
04897173,08859293
04897173,09046479
04897173,09163273
04897173,09410915
04897173,09541519
04897173,09863942
04897468,06808908
04898734,06403056
04898734,06703037
04898734,06773696
04898734,06808720
04898734,06814760
04898734,06881249
04898734,07175950
04898734,07285364
04898734,07435524
04898734,08492512
04898734,08728528
04898734,08920921
04898734,08936805
04898734,09364587
04898734,09416221
04898734,09427497
04898734,09598532
04898734,09763788
04898816,06403333
04898816,10094799
04898951,07402403
04898951,08574848
04898951,08722339
04898951,09416401
04898951,09696319
04898951,09714938
04898951,09719984
04900686,06479303
04900686,06750357
04900686,10139400
04900686,10215751
04900747,07695903
04902624,06475729
04902624,06569627
04902624,06787338
04902624,07081226
04902624,07238321
04902624,07273749
04902624,07745205
04902624,07754473
04902624,08367012
04902624,08797527
04902624,09199233
04902624,09579651
04902624,09737891
04902624,09873118
04902624,09932632
04902624,09993817
04902624,10006861
04902630,06448018
04902630,08101431
04902630,08105849
04902630,08581213
04904583,06376195
04904583,06818455
04904583,07651841
04904583,07781172
04906439,06350618
04906439,06391578
04906439,06551841
04906439,06596237
04906439,06762061
04906439,06767510
04906439,06818455
04906439,06849462
04906439,06864101
04906439,06884626
04906439,06943034
04906439,07005292
04906439,07018830
04906439,07223364
04906439,07691330
04906439,07790439
04906439,08197775
04906439,08507259
04906439,08585971
04906439,09739773
04906439,09921232
04906439,10048281
04906439,10048282
04906439,10114031
04906439,10132794
04906565,08609330
04906565,09284593
04906565,09382570
04908112,06337740
04908112,06344326
04908112,06365418
04908112,06375899
04908112,06381025
04908112,06391622
04908112,06399389
04908112,06403367
04908112,06406905
04908112,06406921
04908112,06413401
04908112,06413782
04908112,06423271
04908112,06429025
04908112,06444461
04908112,06447661
04908112,06475808
04908112,06482364
04908112,06485690
04908112,06488832
04908112,06490034
04908112,06495016
04908112,06495369
04908112,06518022
04908112,06524790
04908112,06527933
04908112,06537799
04908112,06540895
04908112,06540961
04908112,06547942
04908112,06551841
04908112,06558944
04908112,06558960
04908112,06569382
04908112,06569627
04908112,06576478
04908112,06582660
04908112,06582963
04908112,06590653
04908112,06596545
04908112,06602702
04908112,06605472
04908112,06613560
04908112,06630358
04908112,06632655
04908112,06635226
04908112,06638482
04908112,06645737
04908112,06649403
04908112,06652808
04908112,06669831
04908112,06680206
04908112,06706473
04908112,06713298
04908112,06726820
04908112,06726880
04908112,06744038
04908112,06778724
04908112,06780240
04908112,06784420
04908112,06790328
04908112,06797056
04908112,06805841
04908112,06809828
04908112,06811609
04908112,06815664
04908112,06821729
04908112,06824740
04908112,06833542
04908112,06837926
04908112,06837927
04908112,06872250
04908112,06872522
04908112,06877528
04908112,06887362
04908112,06896778
04908112,06897073
04908112,06908770
04908112,06939451
04908112,06953676
04908112,06986837
04908112,06989086
04908112,06991713
04908112,06994749
04908112,06994781
04908112,07001496
04908112,07005292
04908112,07014705
04908112,07018830
04908112,07022517
04908112,07041509
04908112,07060224
04908112,07068874
04908112,07069943
04908112,07081226
04908112,07091048
04908112,07101661
04908112,07105812
04908112,07125711
04908112,07153955
04908112,07163610
04908112,07172864
04908112,07172896
04908112,07214298
04908112,07217356
04908112,07231839
04908112,07238268
04908112,07241419
04908112,07241421
04908112,07273749
04908112,07276330
04908112,07282127
04908112,07314542
04908112,07314708
04908112,07316801
04908112,07316899
04908112,07351376
04908112,07391020
04908112,07413712
04908112,07419576
04908112,07419784
04908112,07422669
04908112,07425308
04908112,07435381
04908112,07459127
04908112,07491552
04908112,07494770
04908112,07524672
04908112,07582421
04908112,07592139
04908112,07622081
04908112,07662560
04908112,07704726
04908112,07745205
04908112,07754150
04908112,07794946
04908112,07811437
04908112,07824529
04908112,07857957
04908112,07858034
04908112,07867776
04908112,07947486
04908112,07964139
04908112,08012703
04908112,08037902
04908112,08101431
04908112,08105849
04908112,08114589
04908112,08129176
04908112,08147668
04908112,08210209
04908112,08221605
04908112,08257666
04908112,08257967
04908112,08313940
04908112,08323887
04908112,08337775
04908112,08349276
04908112,08388909
04908112,08389212
04908112,08394249
04908112,08426135
04908112,08481268
04908112,08524506
04908112,08528589
04908112,08623295
04908112,08637264
04908112,08665071
04908112,08669848
04908112,08669849
04908112,08697004
04908112,08784627
04908112,08871071
04908112,08871446
04908112,08883424
04908112,08906627
04908112,08974651
04908112,09011797
04908112,09101928
04908112,09110017
04908112,09180450
04908112,09222886
04908112,09228229
04908112,09273949
04908112,09322054
04908112,09530035
04908112,09562853
04908112,09562897
04908112,09638632
04908112,09638662
04908112,09671367
04908112,09714443
04908112,09857303
04908112,09926521
04908112,09943847
04908112,10052605
04908112,10113947
04908112,10131934
04908305,08778347
04908305,09541545
04908306,07354719
04908306,07682792
04908306,08026066
04908306,08334098
04908306,08389245
04908306,08574841
04908306,08765418
04908306,08785125
04908306,08828660
04908306,08835114
04908306,08980562
04908306,09765407
04908306,10047407
04908307,06361949
04908307,06455260
04908307,07223538
04908318,07993832
04908318,08110351
04908322,09234047
04909908,06484046
04909908,06749740
04909908,06784274
04909908,06881551
04909908,06942518
04909908,07144496
04909908,07462264
04909908,07909984
04909908,08083928
04909908,08114270
04909908,08118992
04909908,08123929
04909908,08136220
04909908,08224413
04909908,08255030
04909908,08255032
04909908,08255033
04909908,08306598
04909908,08391945
04909908,08414749
04909908,08425743
04909908,08473021
04909908,08509871
04909908,08527025
04909908,08701282
04909908,08728297
04909908,08741590
04909908,08744546
04909908,09328371
04909908,09439589
04909908,09566026
04909908,09801574
04909908,09931067
04909908,09986942
04909908,09993186
04909908,10154807
04910133,09523697
04911782,06391559
04911782,06551554
04911782,06551841
04911782,06723290
04911782,06767510
04911782,06953676
04911782,07005292
04911782,07018830
04911782,07075640
04911782,07223363
04911782,07235400
04911782,07459315
04911782,07494770
04911782,07569129
04911782,07759132
04911782,07858387
04911782,08048628
04911782,08147668
04911782,08221605
04911782,08287711
04911782,08349276
04911782,08388909
04911782,08394249
04911782,08524506
04911782,08797527
04911782,08859204
04911782,08871071
04911782,08906627
04911782,09110017
04911782,09180450
04911782,09199233
04911782,09452433
04911782,09513253
04911782,09517469
04911782,09579651
04911782,09638662
04911782,09873118
04911782,09993817
04911782,10132794
04911806,06758961
04911806,07067046
04911806,07160425
04911806,07201836
04911806,07244349
04911806,07270730
04911806,07387715
04911806,07390387
04911806,07390388
04911806,07846389
04911806,08449825
04911806,08486629
04911806,08486720
04911806,08615367
04911806,08691594
04911806,08691754
04911806,08712123
04911806,08759017
04911806,08795960
04911806,09147037
04911806,09251583
04911806,09400259
04911806,09436088
04911806,09637777
04911806,09709559
04911817,08133371
04911817,08182666
04911817,08518228
04911817,08529744
04911817,08877028
04911817,09011661
04911817,09512477
04911952,06893527
04911952,08828432
04912030,07678379
04912030,08815528
04912035,06413778
04912035,07354733
04912035,07364895
04912332,06800478
04912332,07829305
04913812,06811689
04913812,06814870
04913908,06632671
04914022,06350618
04914022,06534307
04914022,06582967
04914022,06596237
04914022,06699710
04914022,06713309
04914022,06762061
04914022,06855490
04914022,06884626
04914022,07011940
04914022,07202392
04914022,07618809
04914022,07677289
04914022,07854899
04914022,09260758
04914022,09530204
04914034,06436659
04914034,06458554
04914034,06924139
04914040,06406858
04914040,08252605
04914040,09739773
04914040,10168325
04915501,07723116
04915884,09707734
04916060,06602675
04916060,06806048
04916060,06872526
04916060,07771990
04917867,07556777
04917867,08802370
04917867,09834810
04917893,06572894
04917893,06838089
04917893,07815941
04917893,08075919
04917893,08323685
04918001,07320878
04919889,07645425
04919889,08025915
04919889,09797903
04919915,06451544
04919915,06475742
04920061,06475729
04920061,07256054
04920061,07332352
04920061,07564245
04920061,08102176
04920061,08110351
04920061,08310231
04920061,08310232
04920061,08334693
04920061,08344731
04920061,08409807
04920061,08624592
04920061,08704517
04920061,08883423
04920061,09046493
04920061,09360457
04920061,09488648
04920061,09562271
04920061,09702852
04920061,09714940
04921757,06416960
04921757,06458547
04921757,06596257
04921757,06649356
04921757,06649357
04921757,06814760
04921757,06881249
04921757,07175950
04921757,07285364
04921757,07435524
04921757,08993235
04921787,07368082
04921805,06410229
04921805,06440667
04921805,06548257
04921805,06551784
04921805,06610482
04921805,06630308
04921805,06646243
04921805,06849462
04921805,06864101
04921805,06927032
04921805,06943034
04921805,07164533
04921805,07349158
04921805,07582420
04921805,07602952
04921805,07611869
04921805,07623624
04921805,07659983
04921805,07691330
04921805,07776529
04921805,07843567
04921805,07872804
04921805,07901630
04921805,07923260
04921805,07955794
04921805,08003354
04921805,08049893
04921805,08076063
04921805,08110351
04921805,08236493
04921805,08288103
04921805,08288169
04921805,08470529
04921805,08486625
04921805,08906626
04921805,09040561
04921805,09279148
04921805,09403985
04921805,09441267
04921805,09850536
04921805,10005908
04922092,06599694
04922092,06608671
04922092,06790636
04922092,06956961
04922092,07145645
04922092,07151847
04922092,07269278
04922092,07348587
04922092,07510841
04922092,07585624
04922092,07612020
04922092,07901897
04922092,08628952
04922092,08796186
04922092,09643180
04922092,09933565
04922092,10000788
04922602,09510910
04922602,09717564
04923801,06783976
04923801,07008777
04924097,08372183
04925343,08927456
04925343,09926504
04925788,07598094
04925788,07611908
04925788,07615381
04925788,07629137
04925788,07632638
04925788,07648844
04925788,07749445
04925788,08492167
04925788,08585971
04925788,08790916
04925788,09128101
04925788,09469876
04925788,09902949
04925788,09939443
04925788,09958448
04925818,06787307
04925818,07078224
04927265,06404495
04927265,06445448
04927265,07572640
04927265,08450069
04927265,09068991
04927265,09494598
04929484,07862890
04929510,06670199
04929510,07208299
04931384,06440667
04931384,06441906
04931384,06541266
04931384,06551784
04931384,06566495
04931384,06610482
04931384,06630308
04931384,06646243
04931384,06707561
04931384,06771376
04931384,06791690
04931384,06821483
04931384,06867869
04931384,06870630
04931384,06951715
04931384,07023544
04931384,07064844
04931384,07070987
04931384,07091049
04931384,07094595
04931384,07101660
04931384,07118710
04931384,07118855
04931384,07142296
04931384,07148964
04931384,07153702
04931384,07158230
04931384,07164533
04931384,07169550
04931384,07170599
04931384,07175980
04931384,07198939
04931384,07202076
04931384,07214530
04931384,07217574
04931384,07223368
04931384,07223534
04931384,07264973
04931384,07292336
04931384,07298477
04931384,07300798
04931384,07300803
04931384,07301628
04931384,07309614
04931384,07312090
04931384,07327454
04931384,07332327
04931384,07349158
04931384,07371562
04931384,07422891
04931384,07429492
04931384,07435385
04931384,07485453
04931384,07497992
04931384,07534578
04931384,07544504
04931384,07575939
04931384,07611836
04931384,07615339
04931384,07623624
04931384,07655421
04931384,07659983
04931384,07695979
04931384,07718440
04931384,07771922
04931384,07807348
04931384,07820106
04931384,07843567
04931384,07872804
04931384,07875434
04931384,07879596
04931384,07901630
04931384,07923239
04931384,07923260
04931384,07927789
04931384,07927822
04931384,07935520
04931384,08049893
04931384,08101423
04931384,08111401
04931384,08202735
04931384,08247240
04931384,08257936
04931384,08283156
04931384,08298780
04931384,08368897
04931384,08372592
04931384,08514391
04931384,08526001
04931384,08551716
04931384,08580578
04931384,08753872
04931384,09134307
04931384,09778267
04931384,10082507
04931386,06485926
04931400,06403379
04931400,06428955
04931400,06558902
04931400,06569385
04931400,06706530
04931400,06818394
04931400,07198893
04931400,07285422
04931400,07501251
04931400,07759065
04931400,08821816
04931400,08999266
04931400,09669376
04931498,06416714
04931498,06416960
04931498,06458547
04931498,06468657
04931498,06596257
04931498,06649356
04931498,06649357
04931498,06713272
04931498,07517693
04933185,06814760
04933185,06881249
04933185,07175950
04933185,07285364
04933185,07435524
04933185,09938331
04933274,08081308
04933274,08102525
04933274,08213007
04933274,09182352
04933274,09274105
04933276,07718576
04934398,09366387
04935147,06596179
04935147,06991912
04935147,07169618
04935147,07354733
04935147,07364921
04935147,07601491
04935147,07727727
04935147,07867774
04935147,07955818
04935147,08034555
04935147,08268264
04935339,06642007
04935339,06921638
04935339,07179603
04935339,07611908
04935339,07648844
04935339,08021850
04935342,06406857
04935342,06833238
04935342,07005266
04935342,07601491
04935342,07670768
04935342,07727727
04935342,07776524
04935342,07790865
04935342,07871764
04935342,07871827
04935342,08110351
04935342,08216530
04935342,08247545
04935342,08409829
04935342,09040288
04935342,09127317
04935342,09186677
04935342,09259734
04935342,09334491
04935342,09618139
04935342,09890413
04935342,10071376
04935342,10221457
04935342,10227582
04935345,06484046
04935345,06749740
04935345,06881551
04935345,06942518
04935345,06994781
04935345,07110803
04935345,07217356
04935345,07462264
04935345,07632228
04935345,07860545
04935345,07875293
04935345,07909984
04935345,07932034
04935345,07948041
04935345,07955559
04935345,08083928
04935345,08114270
04935345,08118992
04935345,08123929
04935345,08136220
04935345,08224413
04935345,08255033
04935345,08306598
04935345,08391945
04935345,08414749
04935345,08425743
04935345,08473021
04935345,08509871
04935345,08603308
04935345,08701282
04935345,08715981
04935345,08728297
04935345,08741590
04935345,08744546
04935345,08754454
04935345,08778269
04935345,08827548
04935345,08840552
04935345,08993346
04935345,09103775
04935345,09234867
04935345,09291613
04935345,09328371
04935345,09429578
04935345,09451908
04935345,09588077
04935345,09801574
04935345,09986942
04935345,10039480
04935345,10154807
04937131,06534148
04937187,06416967
04937187,06887680
04937187,06900027
04937187,06933129
04937187,07112415
04937187,07314731
04937187,07501260
04937187,07563593
04937187,07771963
04937187,07972769
04937187,08058025
04937198,06664047
04937198,07776529
04937198,07871773
04937198,08252530
04937198,08470529
04937198,08883415
04937198,09040561
04937198,09382425
04937198,09403985
04937198,10005908
04940670,09487823
04940670,09683255
04942123,07223842
04943523,06613516
04943523,06740518
04943523,06809196
04943523,06833267
04943523,07034144
04943523,07172897
04943523,07312087
04943523,07368245
04943523,07642057
04943523,07655129
04943523,07935481
04943523,09874542
04945042,06489131
04945042,07105311
04945042,07125517
04945042,07262019
04945042,07390624
04945044,06541206
04945060,07604985
04945060,08841118
04945060,09365814
04945060,09470510
04945060,09556469
04945060,09856503
04945060,10215747
04945146,08399209
04945146,08628933
04945245,06710870
04945245,08331751
04945245,08606066
04945250,07688439
04946434,09481477
04946562,07359802
04946562,07966132
04946562,07998337
04946562,08012341
04946562,08133671
04946562,08216530
04946562,08221612
04946562,08241485
04946562,08394330
04946562,09040288
04946562,09186677
04946562,09259734
04946562,09618139
04946562,10071376
04946773,06974666
04946773,07851158
04946773,08236493
04946773,09057107
04946773,09914974
04946903,06550915
04946903,06794456
04946903,07094458
04946958,06414152
04946958,06627457
04946958,07439026
04946958,07897362
04946958,08227197
04946958,08753825
04946958,09696328
04947851,09995727
04948442,06338802
04948442,06391241
04948442,06419827
04948442,06428955
04948442,06451261
04948442,06464942
04948442,06486401
04948442,06506343
04948442,06558902
04948442,06569385
04948442,06706530
04948442,06730520
04948442,06783732
04948442,06818394
04948442,06825042
04948442,06825921
04948442,06864100
04948442,06906292
04948442,07019267
04948442,07052831
04948442,07128878
04948442,07198893
04948442,07208125
04948442,07273759
04948442,07285422
04948442,07311880
04948442,07393506
04948442,07404873
04948442,07405083
04948442,07410618
04948442,07455815
04948442,07501251
04948442,07759065
04948442,08557600
04948442,08652421
04948442,08821816
04948442,08999266
04948442,09575084
04948442,09669376
04948442,09903798
04948723,07771959
04948726,07232690
04948739,07179849
04948882,06391884
04948882,06428955
04948882,06495553
04948882,06558902
04948882,06680172
04948882,06706530
04948882,06818394
04948882,06824980
04948882,06991903
04948882,07037688
04948882,07198893
04948882,07250403
04948882,07319003
04948882,07465734
04948882,07501251
04948882,07759065
04948882,07803529
04948882,08097405
04948882,08124590
04948882,08669237
04948882,08758995
04948882,08975388
04948882,09156986
04948882,09273949
04948882,09376690
04948882,09562853
04948882,09638632
04948882,09696298
04948882,09757475
04948882,09884889
04948882,10072306
04948882,10184934
04950378,06484046
04950378,06749740
04950378,06872297
04950378,06881551
04950378,06942518
04950378,06960466
04950378,07422903
04950378,07455760
04950378,07462264
04950378,07540947
04950378,07632672
04950378,07732210
04950378,07909984
04950378,08083928
04950378,08114270
04950378,08118992
04950378,08123929
04950378,08136220
04950378,08224413
04950378,08231768
04950378,08306598
04950378,08388820
04950378,08391945
04950378,08414749
04950378,08425743
04950378,08426192
04950378,08473021
04950378,08496794
04950378,08568579
04950378,08574423
04950378,08701282
04950378,08728297
04950378,08741590
04950378,08888974
04950378,08888975
04950378,08900430
04950378,09068931
04950378,09074997
04950378,09074998
04950378,09074999
04950378,09075000
04950378,09080954
04950378,09080955
04950378,09080956
04950378,09080957
04950378,09080958
04950378,09080960
04950378,09086372
04950594,07838212
04950594,07964391
04950594,08637303
04950712,08110351
04951675,07007972
04951675,07169618
04951675,07560160
04952402,07258869
04952402,08048438
04952402,08992961
04952402,09205395
04952519,07141369
04952519,07855068
04952519,08110351
04952622,07217457
04952685,06613516
04952685,06740518
04952685,06809196
04952685,06833267
04952685,07034144
04952685,07172897
04952685,07312087
04952685,07368245
04952685,07642057
04952685,07655129
04952685,07935481
04952685,09156986
04952685,09696298
04952685,09874542
04952685,09884889
04952685,10060910
04952685,10184934
04953561,08992861
04954298,06534094
04954298,06572894
04954298,06838089
04954298,06884432
04954298,09439869
04954319,06767714
04954319,07045342
04954320,06455014
04954320,07037468
04954320,07799290
04954320,07989673
04954444,06416714
04954444,06416960
04954444,06458547
04954444,06558902
04954444,06596257
04954444,06649356
04954444,06649357
04954444,07192729
04954444,07727710
04954444,07939249
04954444,09977019
04956128,06649384
04956128,07276254
04956128,07531334
04956148,06410275
04956148,06517782
04956148,06517783
04956148,07670553
04956148,07688439
04956301,06759190
04957858,06569647
04957858,06593086
04957858,06858713
04959148,06951713
04959148,07037642
04959148,07611831
04959148,09259525
04959182,06451531
04959301,06599694
04959301,06602675
04959301,06806048
04959301,06806058
04959301,06872526
04959301,06956961
04959301,07118921
04959301,07151847
04959301,07269278
04959301,07556928
04959301,07582415
04959301,08021848
04959301,08252236
04959301,08592215
04959301,08641972
04959301,08642344
04959301,08658367
04959301,08658368
04959301,08895255
04959301,09643180
04959301,09657327
04959301,09677109
04959301,09841422
04959301,10000788
04959303,06489309
